"X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll","duration"
5572,"guamsblasl1","guam","sblas","l1","b","y","other",0,2018-01-12,2018-01-15,3
5573,"guamsblasl1","guam","sblas","l1","b","w","other",0,2018-01-12,2018-01-15,3
5574,"guamsblasl1","guam","sblas","l1","b","r","other",0,2018-01-12,2018-01-15,3
5575,"guamsblasl1","guam","sblas","l1","w","y","other",0,2018-01-12,2018-01-15,3
5576,"guamsblasl1","guam","sblas","l1","y","y","other",0,2018-01-12,2018-01-15,3
5577,"guamsblasl1","guam","sblas","l1","w","b","other",0,2018-01-12,2018-01-15,3
5578,"guamsblasl1","guam","sblas","l1","r","b","other",0,2018-01-12,2018-01-15,3
5579,"guamsblasl1","guam","sblas","l1","w","r","other",0,2018-01-12,2018-01-15,3
5580,"guamsblasl1","guam","sblas","l1","y","b","other",0,2018-01-12,2018-01-15,3
5581,"guamsblasl1","guam","sblas","l1","r","r","other",0,2018-01-12,2018-01-15,3
5582,"guamsblasl1","guam","sblas","l1","r","w","other",0,2018-01-12,2018-01-15,3
5583,"guamsblasl1","guam","sblas","l1","y","r","other",0,2018-01-12,2018-01-15,3
5584,"guamsblasl1","guam","sblas","l1","y","w","other",0,2018-01-12,2018-01-15,3
5585,"guamsblasl1","guam","sblas","l1","r","y","other",0,2018-01-12,2018-01-15,3
5586,"guamsblasl1","guam","sblas","l1","w","w","other",0,2018-01-12,2018-01-15,3
5587,"guamsblasl2","guam","sblas","l2","r","y","other",0,2018-01-12,2018-01-15,3
5588,"guamsblasl2","guam","sblas","l2","r","b","other",0,2018-01-12,2018-01-15,3
5589,"guamsblasl2","guam","sblas","l2","r","w","other",0,2018-01-12,2018-01-15,3
5590,"guamsblasl2","guam","sblas","l2","r","r","other",0,2018-01-12,2018-01-15,3
5591,"guamsblasl2","guam","sblas","l2","w","y","other",0,2018-01-12,2018-01-15,3
5592,"guamsblasl2","guam","sblas","l2","w","b","other",0,2018-01-12,2018-01-15,3
5593,"guamsblasl2","guam","sblas","l2","w","w","other",0,2018-01-12,2018-01-15,3
5594,"guamsblasl2","guam","sblas","l2","b","y","other",0,2018-01-12,2018-01-15,3
5595,"guamsblasl2","guam","sblas","l2","w","r","other",0,2018-01-12,2018-01-15,3
5596,"guamsblasl2","guam","sblas","l2","b","w","other",0,2018-01-12,2018-01-15,3
5597,"guamsblasl2","guam","sblas","l2","b","b","other",0,2018-01-12,2018-01-15,3
5598,"guamsblasl2","guam","sblas","l2","b","r","other",0,2018-01-12,2018-01-15,3
5599,"guamsblasl2","guam","sblas","l2","y","y","other",0,2018-01-12,2018-01-15,3
5600,"guamsblasl2","guam","sblas","l2","y","b","other",0,2018-01-12,2018-01-15,3
5601,"guamsblasl2","guam","sblas","l2","y","w","other",0,2018-01-12,2018-01-15,3
5602,"guamsblasl2","guam","sblas","l2","y","r","other",0,2018-01-12,2018-01-15,3
5603,"guamsblasl3","guam","sblas","l3","w","w","other",0,2018-01-12,2018-01-15,3
5604,"guamsblasl3","guam","sblas","l3","r","y","other",0,2018-01-12,2018-01-15,3
5605,"guamsblasl3","guam","sblas","l3","r","r","other",0,2018-01-12,2018-01-15,3
5607,"guamsblasl3","guam","sblas","l3","r","b","other",0,2018-01-12,2018-01-15,3
5608,"guamsblasl3","guam","sblas","l3","y","b","other",0,2018-01-12,2018-01-15,3
5609,"guamsblasl3","guam","sblas","l3","y","y","other",0,2018-01-12,2018-01-15,3
5610,"guamsblasl3","guam","sblas","l3","w","r","other",0,2018-01-12,2018-01-15,3
5611,"guamsblasl3","guam","sblas","l3","w","b","other",0,2018-01-12,2018-01-15,3
5612,"guamsblasl3","guam","sblas","l3","w","y","other",0,2018-01-12,2018-01-15,3
5613,"guamsblasl3","guam","sblas","l3","y","w","other",0,2018-01-12,2018-01-15,3
5614,"guamsblasl3","guam","sblas","l3","b","y","other",0,2018-01-12,2018-01-15,3
5615,"guamsblasl3","guam","sblas","l3","b","r","other",0,2018-01-12,2018-01-15,3
5616,"guamsblasl3","guam","sblas","l3","b","w","other",0,2018-01-12,2018-01-15,3
5617,"guamsblasl3","guam","sblas","l3","b","b","other",0,2018-01-12,2018-01-15,3
5618,"guamsblasl3","guam","sblas","l3","y","r","other",0,2018-01-12,2018-01-15,3
5619,"saipanforbial1","saipan","forbia","l1","b","w","other",0,2018-01-17,2018-01-20,3
5620,"saipanforbial1","saipan","forbia","l1","y","y","other",0,2018-01-17,2018-01-20,3
5621,"saipanforbial1","saipan","forbia","l1","y","r","other",0,2018-01-17,2018-01-20,3
5622,"saipanforbial1","saipan","forbia","l1","r","r","other",0,2018-01-17,2018-01-20,3
5623,"saipanforbial1","saipan","forbia","l1","r","w","other",0,2018-01-17,2018-01-20,3
5624,"saipanforbial1","saipan","forbia","l1","b","y","other",0,2018-01-17,2018-01-20,3
5625,"saipanforbial1","saipan","forbia","l1","w","r","other",0,2018-01-17,2018-01-20,3
5626,"saipanforbial1","saipan","forbia","l1","b","b","other",0,2018-01-17,2018-01-20,3
5627,"saipanforbial1","saipan","forbia","l1","b","r","other",0,2018-01-17,2018-01-20,3
5628,"saipanforbial1","saipan","forbia","l1","w","y","other",0,2018-01-17,2018-01-20,3
5629,"saipanforbial1","saipan","forbia","l1","w","w","other",0,2018-01-17,2018-01-20,3
5630,"saipanforbial1","saipan","forbia","l1","y","b","other",0,2018-01-17,2018-01-20,3
5631,"saipanforbial1","saipan","forbia","l1","w","b","other",0,2018-01-17,2018-01-20,3
5632,"saipanforbial1","saipan","forbia","l1","r","y","other",0,2018-01-17,2018-01-20,3
5633,"saipanforbial1","saipan","forbia","l1","y","w","other",0,2018-01-17,2018-01-20,3
5634,"saipanforbial1","saipan","forbia","l1","r","b","other",0,2018-01-17,2018-01-20,3
5635,"saipanforbial2","saipan","forbia","l2","y","b","other",0,2018-01-17,2018-01-20,3
5636,"saipanforbial2","saipan","forbia","l2","y","y","other",0,2018-01-17,2018-01-20,3
5637,"saipanforbial2","saipan","forbia","l2","y","w","other",0,2018-01-17,2018-01-20,3
5638,"saipanforbial2","saipan","forbia","l2","y","r","other",0,2018-01-17,2018-01-20,3
5639,"saipanforbial2","saipan","forbia","l2","b","y","other",0,2018-01-17,2018-01-20,3
5640,"saipanforbial2","saipan","forbia","l2","b","b","other",0,2018-01-17,2018-01-20,3
5641,"saipanforbial2","saipan","forbia","l2","b","w","other",0,2018-01-17,2018-01-20,3
5642,"saipanforbial2","saipan","forbia","l2","b","r","other",0,2018-01-17,2018-01-20,3
5643,"saipanforbial2","saipan","forbia","l2","w","y","other",0,2018-01-17,2018-01-20,3
5644,"saipanforbial2","saipan","forbia","l2","w","b","other",0,2018-01-17,2018-01-20,3
5645,"saipanforbial2","saipan","forbia","l2","w","w","other",0,2018-01-17,2018-01-20,3
5646,"saipanforbial2","saipan","forbia","l2","w","r","other",0,2018-01-17,2018-01-20,3
5647,"saipanforbial2","saipan","forbia","l2","r","y","other",0,2018-01-17,2018-01-20,3
5648,"saipanforbial2","saipan","forbia","l2","r","b","other",0,2018-01-17,2018-01-20,3
5649,"saipanforbial2","saipan","forbia","l2","r","w","other",0,2018-01-17,2018-01-20,3
5650,"saipanforbial2","saipan","forbia","l2","r","r","other",0,2018-01-17,2018-01-20,3
5651,"saipanforbial3","saipan","forbia","l3","r","y","other",0,2018-01-17,2018-01-20,3
5652,"saipanforbial3","saipan","forbia","l3","r","b","other",0,2018-01-17,2018-01-20,3
5653,"saipanforbial3","saipan","forbia","l3","r","w","other",0,2018-01-17,2018-01-20,3
5654,"saipanforbial3","saipan","forbia","l3","r","r","other",0,2018-01-17,2018-01-20,3
5655,"saipanforbial3","saipan","forbia","l3","w","y","other",0,2018-01-17,2018-01-20,3
5656,"saipanforbial3","saipan","forbia","l3","w","b","other",0,2018-01-17,2018-01-20,3
5657,"saipanforbial3","saipan","forbia","l3","w","w","other",0,2018-01-17,2018-01-20,3
5658,"saipanforbial3","saipan","forbia","l3","b","y","other",0,2018-01-17,2018-01-20,3
5659,"saipanforbial3","saipan","forbia","l3","w","r","other",0,2018-01-17,2018-01-20,3
5660,"saipanforbial3","saipan","forbia","l3","b","w","other",0,2018-01-17,2018-01-20,3
5661,"saipanforbial3","saipan","forbia","l3","b","b","other",0,2018-01-17,2018-01-20,3
5662,"saipanforbial3","saipan","forbia","l3","b","r","other",0,2018-01-17,2018-01-20,3
5663,"saipanforbial3","saipan","forbia","l3","y","y","other",0,2018-01-17,2018-01-20,3
5664,"saipanforbial3","saipan","forbia","l3","y","b","other",0,2018-01-17,2018-01-20,3
5665,"saipanforbial3","saipan","forbia","l3","y","w","other",0,2018-01-17,2018-01-20,3
5666,"saipanforbial3","saipan","forbia","l3","y","r","other",0,2018-01-17,2018-01-20,3
5667,"saipanforbigridl1","saipan","forbigrid","l1","y","b","other",0,2018-01-17,2018-01-20,3
5668,"saipanforbigridl1","saipan","forbigrid","l1","y","y","other",0,2018-01-17,2018-01-20,3
5669,"saipanforbigridl1","saipan","forbigrid","l1","y","w","other",0,2018-01-17,2018-01-20,3
5670,"saipanforbigridl1","saipan","forbigrid","l1","b","w","other",0,2018-01-17,2018-01-20,3
5671,"saipanforbigridl1","saipan","forbigrid","l1","b","b","other",0,2018-01-17,2018-01-20,3
5672,"saipanforbigridl1","saipan","forbigrid","l1","r","w","other",0,2018-01-17,2018-01-20,3
5673,"saipanforbigridl1","saipan","forbigrid","l1","b","r","other",0,2018-01-17,2018-01-20,3
5674,"saipanforbigridl1","saipan","forbigrid","l1","r","r","other",0,2018-01-17,2018-01-20,3
5675,"saipanforbigridl1","saipan","forbigrid","l1","y","r","other",0,2018-01-17,2018-01-20,3
5676,"saipanforbigridl1","saipan","forbigrid","l1","b","y","other",0,2018-01-17,2018-01-20,3
5677,"saipanforbigridl1","saipan","forbigrid","l1","w","y","other",0,2018-01-17,2018-01-20,3
5678,"saipanforbigridl1","saipan","forbigrid","l1","r","y","other",0,2018-01-17,2018-01-20,3
5679,"saipanforbigridl1","saipan","forbigrid","l1","r","b","other",0,2018-01-17,2018-01-20,3
5680,"saipanforbigridl1","saipan","forbigrid","l1","w","b","other",0,2018-01-17,2018-01-20,3
5681,"saipanforbigridl1","saipan","forbigrid","l1","w","r","other",0,2018-01-17,2018-01-20,3
5682,"saipanforbigridl2","saipan","forbigrid","l2","y","y","other",0,2018-01-17,2018-01-20,3
5683,"saipanforbigridl2","saipan","forbigrid","l2","y","b","other",0,2018-01-17,2018-01-20,3
5684,"saipanforbigridl2","saipan","forbigrid","l2","y","w","other",0,2018-01-17,2018-01-20,3
5685,"saipanforbigridl2","saipan","forbigrid","l2","y","r","other",0,2018-01-17,2018-01-20,3
5686,"saipanforbigridl2","saipan","forbigrid","l2","b","y","other",0,2018-01-17,2018-01-20,3
5687,"saipanforbigridl2","saipan","forbigrid","l2","b","b","other",0,2018-01-17,2018-01-20,3
5688,"saipanforbigridl2","saipan","forbigrid","l2","b","w","other",0,2018-01-17,2018-01-20,3
5689,"saipanforbigridl2","saipan","forbigrid","l2","b","r","other",0,2018-01-17,2018-01-20,3
5690,"saipanforbigridl2","saipan","forbigrid","l2","w","y","other",0,2018-01-17,2018-01-20,3
5691,"saipanforbigridl2","saipan","forbigrid","l2","w","b","other",0,2018-01-17,2018-01-20,3
5692,"saipanforbigridl2","saipan","forbigrid","l2","w","w","other",0,2018-01-17,2018-01-20,3
5693,"saipanforbigridl2","saipan","forbigrid","l2","w","r","other",0,2018-01-17,2018-01-20,3
5694,"saipanforbigridl2","saipan","forbigrid","l2","r","y","other",0,2018-01-17,2018-01-20,3
5695,"saipanforbigridl2","saipan","forbigrid","l2","r","b","other",0,2018-01-17,2018-01-20,3
5696,"saipanforbigridl2","saipan","forbigrid","l2","r","w","other",0,2018-01-17,2018-01-20,3
5697,"saipanforbigridl2","saipan","forbigrid","l2","r","r","other",0,2018-01-17,2018-01-20,3
5698,"saipanforbigridl3","saipan","forbigrid","l3","b","w","other",0,2018-01-17,2018-01-20,3
5699,"saipanforbigridl3","saipan","forbigrid","l3","y","y","other",0,2018-01-17,2018-01-20,3
5700,"saipanforbigridl3","saipan","forbigrid","l3","y","r","other",0,2018-01-17,2018-01-20,3
5701,"saipanforbigridl3","saipan","forbigrid","l3","r","r","other",0,2018-01-17,2018-01-20,3
5702,"saipanforbigridl3","saipan","forbigrid","l3","r","w","other",0,2018-01-17,2018-01-20,3
5703,"saipanforbigridl3","saipan","forbigrid","l3","b","y","other",0,2018-01-17,2018-01-20,3
5704,"saipanforbigridl3","saipan","forbigrid","l3","w","r","other",0,2018-01-17,2018-01-20,3
5705,"saipanforbigridl3","saipan","forbigrid","l3","b","b","other",0,2018-01-17,2018-01-20,3
5706,"saipanforbigridl3","saipan","forbigrid","l3","b","r","other",0,2018-01-17,2018-01-20,3
5707,"saipanforbigridl3","saipan","forbigrid","l3","w","y","other",0,2018-01-17,2018-01-20,3
5708,"saipanforbigridl3","saipan","forbigrid","l3","w","w","other",0,2018-01-17,2018-01-20,3
5709,"saipanforbigridl3","saipan","forbigrid","l3","y","b","other",0,2018-01-17,2018-01-20,3
5710,"saipanforbigridl3","saipan","forbigrid","l3","w","b","other",0,2018-01-17,2018-01-20,3
5711,"saipanforbigridl3","saipan","forbigrid","l3","r","y","other",0,2018-01-17,2018-01-20,3
5712,"saipanforbigridl3","saipan","forbigrid","l3","y","w","other",0,2018-01-17,2018-01-20,3
5713,"saipanforbigridl3","saipan","forbigrid","l3","r","b","other",0,2018-01-17,2018-01-20,3
5715,"saipanladtal1","saipan","ladta","l1","y","b","other",0,2018-01-17,2018-01-20,3
5716,"saipanladtal1","saipan","ladta","l1","y","w","other",0,2018-01-17,2018-01-20,3
5717,"saipanladtal1","saipan","ladta","l1","b","r","other",0,2018-01-17,2018-01-20,3
5718,"saipanladtal1","saipan","ladta","l1","r","r","other",0,2018-01-17,2018-01-20,3
5719,"saipanladtal1","saipan","ladta","l1","y","r","other",0,2018-01-17,2018-01-20,3
5720,"saipanladtal1","saipan","ladta","l1","b","y","other",0,2018-01-17,2018-01-20,3
5722,"saipanladtal1","saipan","ladta","l1","w","y","other",0,2018-01-17,2018-01-20,3
5723,"saipanladtal1","saipan","ladta","l1","w","b","other",0,2018-01-17,2018-01-20,3
5724,"saipanladtal1","saipan","ladta","l1","r","w","other",0,2018-01-17,2018-01-20,3
5725,"saipanladtal1","saipan","ladta","l1","b","b","other",0,2018-01-17,2018-01-20,3
5726,"saipanladtal1","saipan","ladta","l1","b","w","other",0,2018-01-17,2018-01-20,3
5727,"saipanladtal1","saipan","ladta","l1","w","r","other",0,2018-01-17,2018-01-20,3
5728,"saipanladtal1","saipan","ladta","l1","w","w","other",0,2018-01-17,2018-01-20,3
5729,"saipanladtal1","saipan","ladta","l1","r","y","other",0,2018-01-17,2018-01-20,3
5730,"saipanladtal2","saipan","ladta","l2","y","y","other",0,2018-01-17,2018-01-20,3
5731,"saipanladtal2","saipan","ladta","l2","y","b","other",0,2018-01-17,2018-01-20,3
5732,"saipanladtal2","saipan","ladta","l2","y","w","other",0,2018-01-17,2018-01-20,3
5733,"saipanladtal2","saipan","ladta","l2","y","r","other",0,2018-01-17,2018-01-20,3
5734,"saipanladtal2","saipan","ladta","l2","b","y","other",0,2018-01-17,2018-01-20,3
5736,"saipanladtal2","saipan","ladta","l2","b","w","other",0,2018-01-17,2018-01-20,3
5737,"saipanladtal2","saipan","ladta","l2","b","r","other",0,2018-01-17,2018-01-20,3
5738,"saipanladtal2","saipan","ladta","l2","w","y","other",0,2018-01-17,2018-01-20,3
5739,"saipanladtal2","saipan","ladta","l2","w","b","other",0,2018-01-17,2018-01-20,3
5740,"saipanladtal2","saipan","ladta","l2","w","w","other",0,2018-01-17,2018-01-20,3
5741,"saipanladtal2","saipan","ladta","l2","w","r","other",0,2018-01-17,2018-01-20,3
5742,"saipanladtal2","saipan","ladta","l2","r","y","other",0,2018-01-17,2018-01-20,3
5743,"saipanladtal2","saipan","ladta","l2","r","b","other",0,2018-01-17,2018-01-20,3
5744,"saipanladtal2","saipan","ladta","l2","r","w","other",0,2018-01-17,2018-01-20,3
5745,"saipanladtal2","saipan","ladta","l2","r","r","other",0,2018-01-17,2018-01-20,3
5746,"saipanladtal3","saipan","ladta","l3","r","w","other",0,2018-01-17,2018-01-20,3
5747,"saipanladtal3","saipan","ladta","l3","r","r","other",0,2018-01-17,2018-01-20,3
5748,"saipanladtal3","saipan","ladta","l3","r","b","other",0,2018-01-17,2018-01-20,3
5749,"saipanladtal3","saipan","ladta","l3","r","y","other",0,2018-01-17,2018-01-20,3
5750,"saipanladtal3","saipan","ladta","l3","b","r","other",0,2018-01-17,2018-01-20,3
5751,"saipanladtal3","saipan","ladta","l3","b","w","other",0,2018-01-17,2018-01-20,3
5752,"saipanladtal3","saipan","ladta","l3","b","b","other",0,2018-01-17,2018-01-20,3
5753,"saipanladtal3","saipan","ladta","l3","b","y","other",0,2018-01-17,2018-01-20,3
5754,"saipanladtal3","saipan","ladta","l3","w","y","other",0,2018-01-17,2018-01-20,3
5755,"saipanladtal3","saipan","ladta","l3","y","r","other",0,2018-01-17,2018-01-20,3
5756,"saipanladtal3","saipan","ladta","l3","w","r","other",0,2018-01-17,2018-01-20,3
5757,"saipanladtal3","saipan","ladta","l3","w","w","other",0,2018-01-17,2018-01-20,3
5758,"saipanladtal3","saipan","ladta","l3","w","b","other",0,2018-01-17,2018-01-20,3
5759,"saipanladtal3","saipan","ladta","l3","y","w","other",0,2018-01-17,2018-01-20,3
5760,"saipanladtal3","saipan","ladta","l3","y","y","other",0,2018-01-17,2018-01-20,3
5761,"saipanladtal3","saipan","ladta","l3","y","b","other",0,2018-01-17,2018-01-20,3
5762,"saipanladtgl2","saipan","ladtg","l2","b","y","other",0,2018-01-17,2018-01-20,3
5763,"saipanladtgl2","saipan","ladtg","l2","b","b","other",0,2018-01-17,2018-01-20,3
5764,"saipanladtgl2","saipan","ladtg","l2","r","b","other",0,2018-01-17,2018-01-20,3
5765,"saipanladtgl2","saipan","ladtg","l2","y","y","other",0,2018-01-17,2018-01-20,3
5766,"saipanladtgl2","saipan","ladtg","l2","b","r","other",0,2018-01-17,2018-01-20,3
5767,"saipanladtgl2","saipan","ladtg","l2","r","w","other",0,2018-01-17,2018-01-20,3
5768,"saipanladtgl2","saipan","ladtg","l2","w","y","other",0,2018-01-17,2018-01-20,3
5769,"saipanladtgl2","saipan","ladtg","l2","b","w","other",0,2018-01-17,2018-01-20,3
5770,"saipanladtgl2","saipan","ladtg","l2","y","b","other",0,2018-01-17,2018-01-20,3
5771,"saipanladtgl2","saipan","ladtg","l2","y","w","other",0,2018-01-17,2018-01-20,3
5772,"saipanladtgl2","saipan","ladtg","l2","w","r","other",0,2018-01-17,2018-01-20,3
5773,"saipanladtgl2","saipan","ladtg","l2","w","b","other",0,2018-01-17,2018-01-20,3
5774,"saipanladtgl2","saipan","ladtg","l2","r","y","other",0,2018-01-17,2018-01-20,3
5775,"saipanladtgl2","saipan","ladtg","l2","w","w","other",0,2018-01-17,2018-01-20,3
5776,"saipanladtgl2","saipan","ladtg","l2","r","r","other",0,2018-01-17,2018-01-20,3
5777,"saipanladtgl2","saipan","ladtg","l2","y","r","other",0,2018-01-17,2018-01-20,3
5778,"saipanmtrll1","saipan","mtrl","l1","w","y","other",0,2018-01-17,2018-01-20,3
5779,"saipanmtrll1","saipan","mtrl","l1","w","b","other",0,2018-01-17,2018-01-20,3
5780,"saipanmtrll1","saipan","mtrl","l1","w","w","other",0,2018-01-17,2018-01-20,3
5781,"saipanmtrll1","saipan","mtrl","l1","w","r","other",0,2018-01-17,2018-01-20,3
5782,"saipanmtrll1","saipan","mtrl","l1","r","y","other",0,2018-01-17,2018-01-20,3
5783,"saipanmtrll1","saipan","mtrl","l1","r","b","other",0,2018-01-17,2018-01-20,3
5785,"saipanmtrll1","saipan","mtrl","l1","r","r","other",0,2018-01-17,2018-01-20,3
5786,"saipanmtrll1","saipan","mtrl","l1","b","b","other",0,2018-01-17,2018-01-20,3
5787,"saipanmtrll1","saipan","mtrl","l1","b","w","other",0,2018-01-17,2018-01-20,3
5788,"saipanmtrll1","saipan","mtrl","l1","b","r","other",0,2018-01-17,2018-01-20,3
5789,"saipanmtrll1","saipan","mtrl","l1","b","y","other",0,2018-01-17,2018-01-20,3
5790,"saipanmtrll1","saipan","mtrl","l1","y","y","other",0,2018-01-17,2018-01-20,3
5791,"saipanmtrll1","saipan","mtrl","l1","y","b","other",0,2018-01-17,2018-01-20,3
5792,"saipanmtrll1","saipan","mtrl","l1","y","w","other",0,2018-01-17,2018-01-20,3
5793,"saipanmtrll1","saipan","mtrl","l1","y","r","other",0,2018-01-17,2018-01-20,3
5794,"saipanmtrll2","saipan","mtrl","l2","r","r","other",0,2018-01-17,2018-01-20,3
5795,"saipanmtrll2","saipan","mtrl","l2","r","w","other",0,2018-01-17,2018-01-20,3
5796,"saipanmtrll2","saipan","mtrl","l2","r","b","other",0,2018-01-17,2018-01-20,3
5797,"saipanmtrll2","saipan","mtrl","l2","r","y","other",0,2018-01-17,2018-01-20,3
5798,"saipanmtrll2","saipan","mtrl","l2","w","r","other",0,2018-01-17,2018-01-20,3
5799,"saipanmtrll2","saipan","mtrl","l2","y","r","other",0,2018-01-17,2018-01-20,3
5800,"saipanmtrll2","saipan","mtrl","l2","w","w","other",0,2018-01-17,2018-01-20,3
5801,"saipanmtrll2","saipan","mtrl","l2","w","b","other",0,2018-01-17,2018-01-20,3
5802,"saipanmtrll2","saipan","mtrl","l2","b","r","other",0,2018-01-17,2018-01-20,3
5803,"saipanmtrll2","saipan","mtrl","l2","w","y","other",0,2018-01-17,2018-01-20,3
5804,"saipanmtrll2","saipan","mtrl","l2","b","b","other",0,2018-01-17,2018-01-20,3
5805,"saipanmtrll2","saipan","mtrl","l2","b","y","other",0,2018-01-17,2018-01-20,3
5806,"saipanmtrll2","saipan","mtrl","l2","b","w","other",0,2018-01-17,2018-01-20,3
5807,"saipanmtrll2","saipan","mtrl","l2","y","y","other",0,2018-01-17,2018-01-20,3
5808,"saipanmtrll2","saipan","mtrl","l2","y","w","other",0,2018-01-17,2018-01-20,3
5809,"saipanmtrll2","saipan","mtrl","l2","y","b","other",0,2018-01-17,2018-01-20,3
5810,"saipanmtrll3","saipan","mtrl","l3","r","r","other",0,2018-01-17,2018-01-20,3
5811,"saipanmtrll3","saipan","mtrl","l3","y","y","other",0,2018-01-17,2018-01-20,3
5812,"saipanmtrll3","saipan","mtrl","l3","r","y","other",0,2018-01-17,2018-01-20,3
5813,"saipanmtrll3","saipan","mtrl","l3","b","b","other",0,2018-01-17,2018-01-20,3
5814,"saipanmtrll3","saipan","mtrl","l3","y","b","other",0,2018-01-17,2018-01-20,3
5815,"saipanmtrll3","saipan","mtrl","l3","y","w","other",0,2018-01-17,2018-01-20,3
5816,"saipanmtrll3","saipan","mtrl","l3","w","r","other",0,2018-01-17,2018-01-20,3
5817,"saipanmtrll3","saipan","mtrl","l3","w","w","other",0,2018-01-17,2018-01-20,3
5818,"saipanmtrll3","saipan","mtrl","l3","b","y","other",0,2018-01-17,2018-01-20,3
5819,"saipanmtrll3","saipan","mtrl","l3","y","r","other",0,2018-01-17,2018-01-20,3
5820,"saipanmtrll3","saipan","mtrl","l3","r","w","other",0,2018-01-17,2018-01-20,3
5821,"saipanmtrll3","saipan","mtrl","l3","r","b","other",0,2018-01-17,2018-01-20,3
5822,"saipanmtrll3","saipan","mtrl","l3","w","b","other",0,2018-01-17,2018-01-20,3
5823,"saipanmtrll3","saipan","mtrl","l3","b","r","other",0,2018-01-17,2018-01-20,3
5824,"saipanmtrll3","saipan","mtrl","l3","w","y","other",0,2018-01-17,2018-01-20,3
2,"guamanaol1","guam","anao","l1","y","w","diptera",1,2018-01-12,2018-01-15,3
8,"guamanaol1","guam","anao","l1","r","w","diptera",1,2018-01-12,2018-01-15,3
10,"guamanaol1","guam","anao","l1","b","r","diptera",1,2018-01-12,2018-01-15,3
13,"guamanaol1","guam","anao","l1","w","w","diptera",1,2018-01-12,2018-01-15,3
14,"guamanaol1","guam","anao","l1","w","r","diptera",1,2018-01-12,2018-01-15,3
23,"guamanaol2","guam","anao","l2","w","y","diptera",1,2018-01-12,2018-01-15,3
27,"guamanaol2","guam","anao","l2","w","r","diptera",1,2018-01-12,2018-01-15,3
34,"guamanaol3","guam","anao","l3","y","w","diptera",1,2018-01-12,2018-01-15,3
35,"guamanaol3","guam","anao","l3","y","b","diptera",1,2018-01-12,2018-01-15,3
42,"guamanaol3","guam","anao","l3","b","y","diptera",1,2018-01-12,2018-01-15,3
44,"guamanaol3","guam","anao","l3","r","w","diptera",1,2018-01-12,2018-01-15,3
50,"guamnblasl1","guam","nblas","l1","r","b","diptera",1,2018-01-12,2018-01-15,3
55,"guamnblasl1","guam","nblas","l1","b","y","diptera",1,2018-01-12,2018-01-15,3
57,"guamnblasl1","guam","nblas","l1","y","r","diptera",1,2018-01-12,2018-01-15,3
69,"guamnblasl2","guam","nblas","l2","w","b","diptera",1,2018-01-12,2018-01-15,3
81,"guamnblasl3","guam","nblas","l3","r","r","diptera",1,2018-01-12,2018-01-15,3
103,"guamracetrackl1","guam","racetrack","l1","r","y","diptera",1,2018-01-12,2018-01-15,3
117,"guamracetrackl2","guam","racetrack","l2","b","w","diptera",1,2018-01-12,2018-01-15,3
126,"guamracetrackl2","guam","racetrack","l2","r","y","diptera",1,2018-01-12,2018-01-15,3
137,"guamracetrackl3","guam","racetrack","l3","b","b","diptera",1,2018-01-12,2018-01-15,3
143,"guamracetrackl3","guam","racetrack","l3","r","b","diptera",1,2018-01-12,2018-01-15,3
147,"guamritil1","guam","riti","l1","y","y","diptera",1,2018-01-12,2018-01-15,3
179,"guamritil3","guam","riti","l3","b","r","diptera",1,2018-01-12,2018-01-15,3
197,"guamsblasl1","guam","sblas","l1","b","w","diptera",1,2018-01-12,2018-01-15,3
198,"guamsblasl1","guam","sblas","l1","b","r","diptera",1,2018-01-12,2018-01-15,3
203,"guamsblasl1","guam","sblas","l1","w","r","diptera",1,2018-01-12,2018-01-15,3
204,"guamsblasl1","guam","sblas","l1","y","b","diptera",1,2018-01-12,2018-01-15,3
207,"guamsblasl1","guam","sblas","l1","y","r","diptera",1,2018-01-12,2018-01-15,3
229,"guamsblasl3","guam","sblas","l3","r","r","diptera",1,2018-01-12,2018-01-15,3
230,"guamsblasl3","guam","sblas","l3","r","w","diptera",1,2018-01-12,2018-01-15,3
234,"guamsblasl3","guam","sblas","l3","w","r","diptera",1,2018-01-12,2018-01-15,3
243,"saipanforbial1","saipan","forbia","l1","b","w","diptera",1,2018-01-17,2018-01-20,3
244,"saipanforbial1","saipan","forbia","l1","y","y","diptera",1,2018-01-17,2018-01-20,3
256,"saipanforbial1","saipan","forbia","l1","r","y","diptera",1,2018-01-17,2018-01-20,3
259,"saipanforbial2","saipan","forbia","l2","y","b","diptera",1,2018-01-17,2018-01-20,3
268,"saipanforbial2","saipan","forbia","l2","w","b","diptera",1,2018-01-17,2018-01-20,3
270,"saipanforbial2","saipan","forbia","l2","w","r","diptera",1,2018-01-17,2018-01-20,3
279,"saipanforbial3","saipan","forbia","l3","w","y","diptera",1,2018-01-17,2018-01-20,3
280,"saipanforbial3","saipan","forbia","l3","w","b","diptera",1,2018-01-17,2018-01-20,3
283,"saipanforbial3","saipan","forbia","l3","w","r","diptera",1,2018-01-17,2018-01-20,3
286,"saipanforbial3","saipan","forbia","l3","b","r","diptera",1,2018-01-17,2018-01-20,3
287,"saipanforbial3","saipan","forbia","l3","y","y","diptera",1,2018-01-17,2018-01-20,3
288,"saipanforbial3","saipan","forbia","l3","y","b","diptera",1,2018-01-17,2018-01-20,3
