"","simveg","year","incomelevel"
"4657",126.890835215887,"03-04","high"
"4658",90.9073627004273,"03-04","high"
"4659",111.714540852806,"03-04","high"
"4660",84.8751609190917,"03-04","high"
"4661",96.2338167400388,"03-04","high"
"4662",124.660673289158,"03-04","high"
"4663",88.6403035202249,"03-04","high"
"4664",93.5788273690962,"03-04","high"
"4665",90.3595338071778,"03-04","high"
"4666",114.735126856121,"03-04","high"
"4667",92.6513874399031,"03-04","high"
"4668",135.528596570376,"03-04","high"
"4669",140.708825124274,"03-04","high"
"4670",118.785285890972,"03-04","high"
"4671",100.616486059202,"03-04","high"
"4672",134.458121494138,"03-04","high"
"4673",91.0410348459581,"03-04","high"
"4674",128.979075959882,"03-04","high"
"4675",87.272304021241,"03-04","high"
"4676",98.3342845905191,"03-04","high"
"4677",134.642029391891,"03-04","high"
"4678",48.3162622768663,"03-04","high"
"4679",170.728055340259,"03-04","high"
"4680",125.9359895544,"03-04","high"
"4681",113.237465138872,"03-04","high"
"4682",48.1483307009449,"03-04","high"
"4683",103.034396155159,"03-04","high"
"4684",141.042884382188,"03-04","high"
"4685",120.927467968933,"03-04","high"
"4686",101.857301214891,"03-04","high"
"4687",110.957022090869,"03-04","high"
"4688",144.546715586317,"03-04","high"
"4689",104.206403362287,"03-04","high"
"4690",127.027168389972,"03-04","high"
"4691",162.291809013224,"03-04","high"
"4692",73.0857781526833,"03-04","high"
"4693",80.7834520554636,"03-04","high"
"4694",135.682482967249,"03-04","high"
"4695",114.015450074127,"03-04","high"
"4696",70.3801630277706,"03-04","high"
"4697",75.3630527933937,"03-04","high"
"4698",111.81144418892,"03-04","high"
"4699",102.017929979583,"03-04","high"
"4700",130.049204831227,"03-04","high"
"4701",123.807549505476,"03-04","high"
"4702",103.313089457803,"03-04","high"
"4703",113.95763649295,"03-04","high"
"4704",90.0618124224445,"03-04","high"
"4705",92.1821308999245,"03-04","high"
"4706",145.043141774424,"03-04","high"
"4707",133.164424685128,"03-04","high"
"4708",85.0479116934009,"03-04","high"
"4709",123.845250755829,"03-04","high"
"4710",128.79385172395,"03-04","high"
"4711",136.140213314988,"03-04","high"
"4712",123.23097601861,"03-04","high"
"4713",82.7146645543639,"03-04","high"
"4714",77.1987321407324,"03-04","high"
"4715",109.656433331479,"03-04","high"
"4716",131.65526048518,"03-04","high"
"4717",107.365158997743,"03-04","high"
"4718",127.177098403592,"03-04","high"
"4719",131.957654332399,"03-04","high"
"4720",165.695162231905,"03-04","high"
"4721",153.040612004325,"03-04","high"
"4722",85.1906207099288,"03-04","high"
"4723",109.243602396238,"03-04","high"
"4724",60.5444476267883,"03-04","high"
"4725",91.2477704101903,"03-04","high"
"4726",105.006445224251,"03-04","high"
"4727",124.926164114061,"03-04","high"
"4728",134.844401357719,"03-04","high"
"4729",95.7963753046525,"03-04","high"
"4730",79.6622249140084,"03-04","high"
"4731",87.278501864945,"03-04","high"
"4732",76.350733284433,"03-04","high"
"4733",111.58403508932,"03-04","high"
"4734",125.693559706956,"03-04","high"
"4735",97.0155965913572,"03-04","high"
"4736",112.183945181071,"03-04","high"
"4737",136.023985064365,"03-04","high"
"4738",136.432532911679,"03-04","high"
"4739",113.567000566053,"03-04","high"
"4740",102.801490532281,"03-04","high"
"4741",133.032577101842,"03-04","high"
"4742",106.914366574152,"03-04","high"
"4743",57.4762028662937,"03-04","high"
"4744",125.681106109304,"03-04","high"
"4745",97.2684161437056,"03-04","high"
"4746",117.323632345944,"03-04","high"
"4747",97.7748702500642,"03-04","high"
"4748",130.002930586018,"03-04","high"
"4749",73.5707710840927,"03-04","high"
"4750",79.4904649923329,"03-04","high"
"4751",129.707857442894,"03-04","high"
"4752",112.339418275454,"03-04","high"
"4753",85.8298900337905,"03-04","high"
"4754",55.9006035379591,"03-04","high"
"4755",105.021805059997,"03-04","high"
"4756",87.4706534517102,"03-04","high"
"4757",100.933908849797,"03-04","high"
"4758",123.016296749095,"03-04","high"
"4759",116.303172529007,"03-04","high"
"4760",116.278370223785,"03-04","high"
"4761",101.484480439621,"03-04","high"
"4762",112.888403011358,"03-04","high"
"4763",98.7859865313232,"03-04","high"
"4764",130.080020677088,"03-04","high"
"4765",147.189206039087,"03-04","high"
"4766",124.089441674398,"03-04","high"
"4767",106.89120415727,"03-04","high"
"4768",120.327553916753,"03-04","high"
"4769",146.80250910011,"03-04","high"
"4770",113.904307738739,"03-04","high"
"4771",109.054095820475,"03-04","high"
"4772",101.317783278914,"03-04","high"
"4773",109.078422792892,"03-04","high"
"4774",134.76738081492,"03-04","high"
"4775",97.8937379316993,"03-04","high"
"4776",79.4971587124977,"03-04","high"
"4777",83.0196952275736,"03-04","high"
"4778",97.4419907302906,"03-04","high"
"4779",135.350190591143,"03-04","high"
"4780",107.854223528303,"03-04","high"
"4781",129.286772982698,"03-04","high"
"4782",75.5109778793307,"03-04","high"
"4783",124.671707762306,"03-04","high"
"4784",117.221385482112,"03-04","high"
"4785",152.322376075089,"03-04","high"
"4786",75.5272846488519,"03-04","high"
"4787",121.502245305846,"03-04","high"
"4788",147.267356466839,"03-04","high"
"4789",94.877212391449,"03-04","high"
"4790",90.6767725977035,"03-04","high"
"4791",114.410453207017,"03-04","high"
"4792",89.7695238435221,"03-04","high"
"4793",70.1415447439062,"03-04","high"
"4794",64.0636049965038,"03-04","high"
"4795",153.78604931063,"03-04","high"
"4796",108.448245900262,"03-04","high"
"4797",51.2938939692122,"03-04","high"
"4798",108.275814852212,"03-04","high"
"4799",75.4422504313581,"03-04","high"
"4800",125.071961133927,"03-04","high"
"4801",52.1337688564461,"03-04","high"
"4802",125.737126546734,"03-04","high"
"4803",90.339032230575,"03-04","high"
"4804",120.586903921123,"03-04","high"
"4805",110.109273388831,"03-04","high"
"4806",122.472575221457,"03-04","high"
"4807",153.380668954618,"03-04","high"
"4808",73.8759592331292,"03-04","high"
"4809",87.9518992963208,"03-04","high"
"4810",167.269192584777,"03-04","high"
"4811",119.702796057569,"03-04","high"
"4812",70.3020865064692,"03-04","high"
"4813",109.235193690077,"03-04","high"
"4814",112.745203840837,"03-04","high"
"4815",138.919014449669,"03-04","high"
"4816",135.90986378199,"03-04","high"
"4817",78.4970710852595,"03-04","high"
"4818",73.5339367014083,"03-04","high"
"4819",97.4957125394454,"03-04","high"
"4820",84.1468338831819,"03-04","high"
"4821",91.7913745050167,"03-04","high"
"4822",102.69390548422,"03-04","high"
"4823",135.870395205006,"03-04","high"
"4824",121.812832467743,"03-04","high"
"4825",114.80723576705,"03-04","high"
"4826",88.8847241232498,"03-04","high"
"4827",121.528669108532,"03-04","high"
"4828",65.1290398922537,"03-04","high"
"4829",103.994495937657,"03-04","high"
"4830",108.083346956225,"03-04","high"
"4831",80.7875399790461,"03-04","high"
"4832",118.913347369318,"03-04","high"
"4833",148.376322790009,"03-04","high"
"4834",101.430345807886,"03-04","high"
"4835",96.8645189324629,"03-04","high"
"4836",152.302522859088,"03-04","high"
"4837",134.103405491332,"03-04","high"
"4838",131.928656009376,"03-04","high"
"4839",125.711979795404,"03-04","high"
"4840",121.18035913546,"03-04","high"
"4841",136.8466469091,"03-04","high"
"4842",87.2075442027477,"03-04","high"
"4843",74.2898602113004,"03-04","high"
"4844",77.9943853398275,"03-04","high"
"4845",115.500145847098,"03-04","high"
"4846",118.316264239358,"03-04","high"
"4847",148.62190812693,"03-04","high"
"4848",134.019082491302,"03-04","high"
"4849",124.95022047441,"03-04","high"
"4850",62.6915537626552,"03-04","high"
"4851",89.1596507990097,"03-04","high"
"4852",73.1524111751704,"03-04","high"
"4853",86.80303738069,"03-04","high"
"4854",102.053990359024,"03-04","high"
"4855",105.860119499619,"03-04","high"
"4856",90.3283673375743,"03-04","high"
"4857",114.457657756107,"03-04","high"
"4858",124.2753011023,"03-04","high"
"4859",58.1342806067454,"03-04","high"
"4860",118.683943668919,"03-04","high"
"4861",126.029280164628,"03-04","high"
"4862",170.693051459259,"03-04","high"
"4863",79.0426162429939,"03-04","high"
"4864",82.015858137216,"03-04","high"
"4865",153.272681156103,"03-04","high"
"4866",103.250408271133,"03-04","high"
"4867",111.768737325425,"03-04","high"
"4868",153.585155045569,"03-04","high"
"4869",95.6373694641219,"03-04","high"
"4870",62.0221633448103,"03-04","high"
"4871",143.39243579833,"03-04","high"
"4872",135.145818270822,"03-04","high"
"4873",115.220134730086,"03-04","high"
"4874",67.4058395474592,"03-04","high"
"4875",85.3922958378695,"03-04","high"
"4876",108.829550959326,"03-04","high"
"4877",105.557306573675,"03-04","high"
"4878",120.379907502266,"03-04","high"
"4879",118.907604956624,"03-04","high"
"4880",131.020835311124,"03-04","high"
"4881",88.0375971497464,"03-04","high"
"4882",150.757589271806,"03-04","high"
"4883",86.7777461285535,"03-04","high"
"4884",157.847886783966,"03-04","high"
"4885",165.829429973118,"03-04","high"
"4886",105.455637193861,"03-04","high"
"4887",114.199774114844,"03-04","high"
"4888",87.0813901761135,"03-04","high"
"4889",125.521501998791,"03-04","high"
"4890",80.4288252406658,"03-04","high"
"4891",82.8162799352367,"03-04","high"
"4892",78.8991446066989,"03-04","high"
"4893",87.9367707725942,"03-04","high"
"4894",40.6143318925017,"03-04","high"
"4895",90.659480256649,"03-04","high"
"4896",105.269494473433,"03-04","high"
"4897",99.6977986182137,"03-04","high"
"4898",77.1433657188637,"03-04","high"
"4899",58.0225542357642,"03-04","high"
"4900",108.178935976602,"03-04","high"
"4901",98.1590799500479,"03-04","high"
"4902",125.799268551979,"03-04","high"
"4903",126.119395071353,"03-04","high"
"4904",114.992467909568,"03-04","high"
"4905",84.2868813619688,"03-04","high"
"4906",114.145697903823,"03-04","high"
"4907",116.378798732251,"03-04","high"
"4908",73.7140541931772,"03-04","high"
"4909",96.5416862212971,"03-04","high"
"4910",119.542614335799,"03-04","high"
"4911",60.9303144367431,"03-04","high"
"4912",104.953175479493,"03-04","high"
"4913",139.284747292532,"03-04","high"
"4914",109.059593654448,"03-04","high"
"4915",139.933154698902,"03-04","high"
"4916",103.206022178515,"03-04","high"
"4917",77.9870829469562,"03-04","high"
"4918",116.162511727403,"03-04","high"
"4919",184.563965559223,"03-04","high"
"4920",101.604253260595,"03-04","high"
"4921",94.0971850240643,"03-04","high"
"4922",89.1464891690249,"03-04","high"
"4923",85.4223156640683,"03-04","high"
"4924",67.3291632336152,"03-04","high"
"4925",93.6263130951875,"03-04","high"
"4926",55.5087770113816,"03-04","high"
"4927",79.1391212446554,"03-04","high"
"4928",84.1774123668503,"03-04","high"
"4929",109.299559547579,"03-04","high"
"4930",130.07105984916,"03-04","high"
"4931",108.739053889661,"03-04","high"
"4932",72.7520524653987,"03-04","high"
"4933",95.6863271486972,"03-04","high"
"4934",125.43971402738,"03-04","high"
"4935",94.2588541115539,"03-04","high"
"4936",121.069272062957,"03-04","high"
"4937",74.5922115000116,"03-04","high"
"4938",93.4736356444787,"03-04","high"
"4939",88.2262969463841,"03-04","high"
"4940",141.268578842694,"03-04","high"
"4941",115.627595949972,"03-04","high"
"4942",132.554570054717,"03-04","high"
"4943",86.7206179444723,"03-04","high"
"4944",130.539706330552,"03-04","high"
"4945",136.088404631951,"03-04","high"
"4946",94.1912152007526,"03-04","high"
"4947",97.1191295946602,"03-04","high"
"4948",91.4327819539266,"03-04","high"
"4949",92.698645684712,"03-04","high"
"4950",94.2505688469119,"03-04","high"
"4951",101.443480785635,"03-04","high"
"4952",119.561043514097,"03-04","high"
"4953",154.660070528473,"03-04","high"
"4954",138.268520911457,"03-04","high"
"4955",88.81580861354,"03-04","high"
"4956",95.058484414543,"03-04","high"
"4957",138.472827321924,"03-04","high"
"4958",102.953822209843,"03-04","high"
"4959",137.074950424652,"03-04","high"
"4960",69.9764641932621,"03-04","high"
"4961",115.155373701274,"03-04","high"
"4962",112.836408181465,"03-04","high"
"4963",124.441190997951,"03-04","high"
"4964",142.264779420619,"03-04","high"
"4965",69.8432181760705,"03-04","high"
"4966",117.827724089413,"03-04","high"
"4967",119.003479831903,"03-04","high"
"4968",110.07195403991,"03-04","high"
"4969",81.5144436889562,"03-04","high"
"4970",101.743769671218,"03-04","high"
"4971",118.951168908755,"03-04","high"
"4972",101.544781851392,"03-04","high"
"4973",118.972936129746,"03-04","high"
"4974",88.3664096811253,"03-04","high"
"4975",102.6996870905,"03-04","high"
"4976",156.868790870344,"03-04","high"
"4977",150.220185532032,"03-04","high"
"4978",114.65092750161,"03-04","high"
"4979",93.071499594784,"03-04","high"
"4980",109.319180279116,"03-04","high"
"4981",90.4193839797179,"03-04","high"
"4982",83.8668775385912,"03-04","high"
"4983",134.27975407332,"03-04","high"
"4984",95.4359682841687,"03-04","high"
"4985",94.7416921799931,"03-04","high"
"4986",96.0180472673344,"03-04","high"
"4987",102.987814120418,"03-04","high"
"4988",113.236970788888,"03-04","high"
"4989",110.875453531006,"03-04","high"
"4990",104.000604771166,"03-04","high"
"4991",108.972718812112,"03-04","high"
"4992",88.6936326653103,"03-04","high"
"4993",135.134214794016,"03-04","high"
"4994",65.6136840306905,"03-04","high"
"4995",97.4213278242321,"03-04","high"
"4996",72.343118136286,"03-04","high"
"4997",117.107840201501,"03-04","high"
"4998",94.0095151950846,"03-04","high"
"4999",55.2526663369532,"03-04","high"
"5000",79.2387738024183,"03-04","high"
"5001",113.852592685783,"05-06","high"
"5002",113.620546926329,"05-06","high"
"5003",102.434240217825,"05-06","high"
"5004",103.74608127911,"05-06","high"
"5005",127.255302768087,"05-06","high"
"5006",157.261464160544,"05-06","high"
"5007",103.088962249665,"05-06","high"
"5008",81.0709929278696,"05-06","high"
"5009",142.507392829093,"05-06","high"
"5010",125.570572983749,"05-06","high"
"5011",172.172860888098,"05-06","high"
"5012",112.594979623812,"05-06","high"
"5013",150.061707509139,"05-06","high"
"5014",89.2256427223805,"05-06","high"
"5015",57.3698695367518,"05-06","high"
"5016",108.498071175831,"05-06","high"
"5017",109.837879180839,"05-06","high"
"5018",104.874916270899,"05-06","high"
"5019",121.682862229222,"05-06","high"
"5020",111.675277259626,"05-06","high"
"5021",134.833835710855,"05-06","high"
"5022",112.826262261843,"05-06","high"
"5023",110.556112244575,"05-06","high"
"5024",166.523990682375,"05-06","high"
"5025",128.937057233653,"05-06","high"
"5026",78.5212542517118,"05-06","high"
"5027",101.122112864022,"05-06","high"
"5028",62.439650405993,"05-06","high"
"5029",119.465867640327,"05-06","high"
"5030",84.4292653032554,"05-06","high"
"5031",116.139264709306,"05-06","high"
"5032",98.6390154071185,"05-06","high"
"5033",60.9105317722911,"05-06","high"
"5034",132.090806958969,"05-06","high"
"5035",110.441069887002,"05-06","high"
"5036",130.553715341539,"05-06","high"
"5037",90.9291661171665,"05-06","high"
"5038",80.3722649947532,"05-06","high"
"5039",71.8404687568087,"05-06","high"
"5040",70.299237569317,"05-06","high"
"5041",103.315213089938,"05-06","high"
"5042",103.791443240089,"05-06","high"
"5043",117.11468020899,"05-06","high"
"5044",126.985573482184,"05-06","high"
"5045",97.2485275112958,"05-06","high"
"5046",84.1543518062892,"05-06","high"
"5047",107.582188327585,"05-06","high"
"5048",153.193793371884,"05-06","high"
"5049",93.1948770805683,"05-06","high"
"5050",99.8668073641418,"05-06","high"
"5051",91.5084909443533,"05-06","high"
"5052",96.8251329639981,"05-06","high"
"5053",110.636819302834,"05-06","high"
"5054",104.218575297109,"05-06","high"
"5055",144.955612012965,"05-06","high"
"5056",75.5540652760888,"05-06","high"
"5057",101.157025638243,"05-06","high"
"5058",52.5834638597368,"05-06","high"
"5059",126.824460435036,"05-06","high"
"5060",144.840033181291,"05-06","high"
"5061",104.107054801753,"05-06","high"
"5062",115.406141445615,"05-06","high"
"5063",52.3530973098152,"05-06","high"
"5064",82.7971987680395,"05-06","high"
"5065",103.163438721413,"05-06","high"
"5066",112.868881633801,"05-06","high"
"5067",92.6219170745612,"05-06","high"
"5068",133.663178415117,"05-06","high"
"5069",86.9710946114226,"05-06","high"
"5070",122.046379139351,"05-06","high"
"5071",116.789303104828,"05-06","high"
"5072",102.757638445497,"05-06","high"
"5073",74.9902309265416,"05-06","high"
"5074",107.617636306208,"05-06","high"
"5075",69.2410832110277,"05-06","high"
"5076",51.9592761797525,"05-06","high"
"5077",98.7737972301939,"05-06","high"
"5078",83.2972918373648,"05-06","high"
"5079",86.5918550276599,"05-06","high"
"5080",131.664706876051,"05-06","high"
"5081",124.872314550163,"05-06","high"
"5082",100.084212036586,"05-06","high"
"5083",128.08068709919,"05-06","high"
"5084",134.98550563754,"05-06","high"
"5085",130.824440295189,"05-06","high"
"5086",87.8258533611438,"05-06","high"
"5087",98.6565090433444,"05-06","high"
"5088",66.4010909155189,"05-06","high"
"5089",89.573005217711,"05-06","high"
"5090",87.8039910957408,"05-06","high"
"5091",82.9099126668431,"05-06","high"
"5092",91.775227945907,"05-06","high"
"5093",76.6280594994907,"05-06","high"
"5094",114.844589375078,"05-06","high"
"5095",118.187004414293,"05-06","high"
"5096",124.335893507429,"05-06","high"
"5097",102.757442987373,"05-06","high"
"5098",97.1750871139319,"05-06","high"
"5099",82.8153002228991,"05-06","high"
"5100",91.9112601102918,"05-06","high"
"5101",93.936036608847,"05-06","high"
"5102",136.358740305583,"05-06","high"
"5103",113.113337018358,"05-06","high"
"5104",74.7686525313283,"05-06","high"
"5105",59.2284521892703,"05-06","high"
"5106",104.940071382047,"05-06","high"
"5107",109.010211564725,"05-06","high"
"5108",108.231440683488,"05-06","high"
"5109",91.8299218617947,"05-06","high"
"5110",91.507517739636,"05-06","high"
"5111",88.1101485329982,"05-06","high"
"5112",89.8253864333795,"05-06","high"
"5113",78.15030213047,"05-06","high"
"5114",48.362117631902,"05-06","high"
"5115",111.778312572818,"05-06","high"
"5116",101.040497238915,"05-06","high"
"5117",98.8767637374826,"05-06","high"
"5118",118.739503046945,"05-06","high"
"5119",63.6497321219614,"05-06","high"
"5120",107.34226774933,"05-06","high"
"5121",150.415609177046,"05-06","high"
"5122",119.686906736335,"05-06","high"
"5123",119.76074324511,"05-06","high"
"5124",121.017902014223,"05-06","high"
"5125",131.495436874614,"05-06","high"
"5126",79.4395185554595,"05-06","high"
"5127",87.425063578874,"05-06","high"
"5128",199.687621822843,"05-06","high"
"5129",96.6575972785639,"05-06","high"
"5130",75.0939054480425,"05-06","high"
"5131",121.208631946266,"05-06","high"
"5132",59.842956951616,"05-06","high"
"5133",114.364207019089,"05-06","high"
"5134",69.3326314629172,"05-06","high"
"5135",84.8415900143787,"05-06","high"
"5136",88.6961171864595,"05-06","high"
"5137",110.027313292528,"05-06","high"
"5138",70.9020547916508,"05-06","high"
"5139",84.7569041748112,"05-06","high"
"5140",100.454895747837,"05-06","high"
"5141",129.261857145365,"05-06","high"
"5142",149.631809540113,"05-06","high"
"5143",128.533053018522,"05-06","high"
"5144",126.881634586063,"05-06","high"
"5145",134.913955187149,"05-06","high"
"5146",97.9979736270964,"05-06","high"
"5147",126.862844224087,"05-06","high"
"5148",90.944042951232,"05-06","high"
"5149",110.003908695808,"05-06","high"
"5150",95.6585129134055,"05-06","high"
"5151",150.065783947004,"05-06","high"
"5152",104.192217643429,"05-06","high"
"5153",116.726424525113,"05-06","high"
"5154",122.116362819483,"05-06","high"
"5155",98.2466061193561,"05-06","high"
"5156",76.9195790320665,"05-06","high"
"5157",95.6005552648782,"05-06","high"
"5158",130.561290209092,"05-06","high"
"5159",96.7674140488104,"05-06","high"
"5160",147.764650029624,"05-06","high"
"5161",108.140346060689,"05-06","high"
"5162",96.9631523375195,"05-06","high"
"5163",54.427184980774,"05-06","high"
"5164",49.7071942967127,"05-06","high"
"5165",119.971287528018,"05-06","high"
"5166",103.531617246241,"05-06","high"
"5167",94.3861980601544,"05-06","high"
"5168",104.469717996762,"05-06","high"
"5169",70.2739675206629,"05-06","high"
"5170",99.1645998802107,"05-06","high"
"5171",84.0976572857146,"05-06","high"
"5172",111.958416867214,"05-06","high"
"5173",137.606488933505,"05-06","high"
"5174",88.732718196655,"05-06","high"
"5175",87.8757091275846,"05-06","high"
"5176",89.195465451697,"05-06","high"
"5177",107.942650206207,"05-06","high"
"5178",44.7591449014698,"05-06","high"
"5179",86.3804351379004,"05-06","high"
"5180",69.0352974297293,"05-06","high"
"5181",117.862363122161,"05-06","high"
"5182",70.8519475146912,"05-06","high"
"5183",114.375262325493,"05-06","high"
"5184",106.056887865979,"05-06","high"
"5185",120.481773879259,"05-06","high"
"5186",101.007987227074,"05-06","high"
"5187",129.415057654138,"05-06","high"
"5188",75.2199493902485,"05-06","high"
"5189",104.201965684811,"05-06","high"
"5190",64.1545066140311,"05-06","high"
"5191",127.643233100144,"05-06","high"
"5192",103.694500181826,"05-06","high"
"5193",109.010118367409,"05-06","high"
"5194",118.722294349684,"05-06","high"
"5195",108.417160267969,"05-06","high"
"5196",106.061737314452,"05-06","high"
"5197",101.708796680465,"05-06","high"
"5198",107.214002788156,"05-06","high"
"5199",107.032418003054,"05-06","high"
"5200",134.085739974893,"05-06","high"
"5201",118.696980977579,"05-06","high"
"5202",109.75416253192,"05-06","high"
"5203",73.5088096736667,"05-06","high"
"5204",84.8672938391351,"05-06","high"
"5205",97.6278342077616,"05-06","high"
"5206",94.0067061456898,"05-06","high"
"5207",127.869864591361,"05-06","high"
"5208",76.778120430202,"05-06","high"
"5209",142.985457504448,"05-06","high"
"5210",107.885674568297,"05-06","high"
"5211",128.216080343444,"05-06","high"
"5212",121.736172229,"05-06","high"
"5213",76.2781259646819,"05-06","high"
"5214",128.033510302471,"05-06","high"
"5215",114.889181233931,"05-06","high"
"5216",134.166627324126,"05-06","high"
"5217",142.83211581671,"05-06","high"
"5218",107.542323427653,"05-06","high"
"5219",143.480613544398,"05-06","high"
"5220",61.202247307936,"05-06","high"
"5221",101.179481144185,"05-06","high"
"5222",77.2963818246025,"05-06","high"
"5223",68.0343750953377,"05-06","high"
"5224",126.420768084848,"05-06","high"
"5225",104.138373386861,"05-06","high"
"5226",127.373605717628,"05-06","high"
"5227",147.336128595298,"05-06","high"
"5228",105.639930955142,"05-06","high"
"5229",84.4878304524406,"05-06","high"
"5230",57.4406662443499,"05-06","high"
"5231",102.849106005304,"05-06","high"
"5232",69.243210198552,"05-06","high"
"5233",117.998883985582,"05-06","high"
"5234",144.771617405958,"05-06","high"
"5235",88.3901845130961,"05-06","high"
"5236",93.1189378361232,"05-06","high"
"5237",77.9762674395035,"05-06","high"
"5238",136.040150846997,"05-06","high"
"5239",90.4626767115186,"05-06","high"
"5240",135.076838407906,"05-06","high"
"5241",84.0789514703799,"05-06","high"
"5242",124.804006053517,"05-06","high"
"5243",127.46988301434,"05-06","high"
"5244",64.6261775349178,"05-06","high"
"5245",100.657928282565,"05-06","high"
"5246",121.631065823682,"05-06","high"
"5247",75.7045024433271,"05-06","high"
"5248",105.794291072315,"05-06","high"
"5249",110.628304087332,"05-06","high"
"5250",91.8401476872005,"05-06","high"
"5251",66.6810802318539,"05-06","high"
"5252",88.0804851675502,"05-06","high"
"5253",92.2832305937275,"05-06","high"
"5254",103.216732488806,"05-06","high"
"5255",104.458606895004,"05-06","high"
"5256",126.103155326467,"05-06","high"
"5257",77.226742030888,"05-06","high"
"5258",95.7188799709144,"05-06","high"
"5259",102.512756006585,"05-06","high"
"5260",131.25883964288,"05-06","high"
"5261",81.2451461655017,"05-06","high"
"5262",135.501474425362,"05-06","high"
"5263",113.440209556921,"05-06","high"
"5264",147.95678643559,"05-06","high"
"5265",107.597863332903,"05-06","high"
"5266",117.36606417778,"05-06","high"
"5267",87.6936923947841,"05-06","high"
"5268",110.792678170387,"05-06","high"
"5269",92.3608042318371,"05-06","high"
"5270",156.19242463899,"05-06","high"
"5271",83.3752314666061,"05-06","high"
"5272",160.328853098447,"05-06","high"
"5273",110.704651003383,"05-06","high"
"5274",101.337374160529,"05-06","high"
"5275",87.6148192655961,"05-06","high"
"5276",121.542480924007,"05-06","high"
"5277",119.15391773733,"05-06","high"
"5278",123.947363462339,"05-06","high"
"5279",128.859908063361,"05-06","high"
"5280",130.672804521792,"05-06","high"
"5281",130.40409660766,"05-06","high"
"5282",96.1658617210862,"05-06","high"
"5283",127.439726869291,"05-06","high"
"5284",85.8798915040896,"05-06","high"
"5285",121.257559799752,"05-06","high"
"5286",104.580523833007,"05-06","high"
"5287",75.1513217304326,"05-06","high"
"5288",104.578781499346,"05-06","high"
"5289",84.6058887270047,"05-06","high"
"5290",112.962751706529,"05-06","high"
"5291",129.689600975679,"05-06","high"
"5292",126.304550356207,"05-06","high"
"5293",112.694586020224,"05-06","high"
"5294",125.260954949672,"05-06","high"
"5295",68.4648536152652,"05-06","high"
"5296",137.463572303034,"05-06","high"
"5297",122.022511590008,"05-06","high"
"5298",128.18928885911,"05-06","high"
"5299",104.767503350783,"05-06","high"
"5300",89.5648563316511,"05-06","high"
"5301",127.068788633448,"05-06","high"
"5302",96.2956793165388,"05-06","high"
"5303",105.849240533089,"05-06","high"
"5304",78.499103351819,"05-06","high"
"5305",106.96704943575,"05-06","high"
"5306",86.0121558401788,"05-06","high"
"5307",92.4659774702835,"05-06","high"
"5308",70.4196443778547,"05-06","high"
"5309",111.373763236543,"05-06","high"
"5310",97.1778057892329,"05-06","high"
"5311",134.823194886894,"05-06","high"
"5312",67.920356001507,"05-06","high"
"5313",72.5850119676551,"05-06","high"
"5314",77.5560700843561,"05-06","high"
"5315",92.5507959811048,"05-06","high"
"5316",103.153793119463,"05-06","high"
"5317",127.920144119401,"05-06","high"
"5318",112.12610174214,"05-06","high"
"5319",132.788477250423,"05-06","high"
"5320",80.8256405036394,"05-06","high"
"5321",83.608093150527,"05-06","high"
"5322",132.471369112889,"05-06","high"
"5323",108.864802835758,"05-06","high"
"5324",85.1856960432524,"05-06","high"
"5325",68.9757981595213,"05-06","high"
"5326",167.712446761883,"05-06","high"
"5327",93.7428714227491,"05-06","high"
"5328",91.5283361197413,"05-06","high"
"5329",100.100914398867,"05-06","high"
"5330",72.3282773763169,"05-06","high"
"5331",110.991408483772,"05-06","high"
"5332",132.955105302608,"05-06","high"
"5333",129.342328630119,"05-06","high"
"5334",73.9855996821649,"05-06","high"
"5335",114.881429065831,"05-06","high"
"5336",108.268309601222,"05-06","high"
"5337",77.6983921487459,"05-06","high"
"5338",108.905787493714,"05-06","high"
"5339",123.527221800536,"05-06","high"
"5340",117.901150397002,"05-06","high"
"5341",79.3175720880138,"05-06","high"
"5342",79.9204173704385,"05-06","high"
"5343",134.113417024418,"05-06","high"
"5344",106.161368437755,"05-06","high"
"5345",102.026478179821,"05-06","high"
"5346",100.42610783646,"05-06","high"
"5347",111.513601518093,"05-06","high"
"5348",114.700584442746,"05-06","high"
"5349",111.628685177068,"05-06","high"
"5350",92.9026032457395,"05-06","high"
"5351",134.540393023894,"05-06","high"
"5352",75.0941689597545,"05-06","high"
"5353",79.6857827413234,"05-06","high"
"5354",87.0546778728494,"05-06","high"
"5355",92.8366296787311,"05-06","high"
"5356",93.5204223712098,"05-06","high"
"5357",83.118205891581,"05-06","high"
"5358",103.531905225148,"05-06","high"
"5359",59.8063981313954,"05-06","high"
"5360",109.998351896528,"05-06","high"
"5361",76.6731827892675,"05-06","high"
"5362",72.2087492683192,"05-06","high"
"5363",103.304695536512,"05-06","high"
"5364",104.20526033107,"05-06","high"
"5365",88.9054824574004,"05-06","high"
"5366",99.9210088252409,"05-06","high"
"5367",104.270631931275,"05-06","high"
"5368",98.0153959074787,"05-06","high"
"5369",84.3361542070451,"05-06","high"
"5370",80.1494055349825,"05-06","high"
"5371",103.385279397549,"05-06","high"
"5372",126.239586686421,"05-06","high"
"5373",136.317713151162,"05-06","high"
"5374",64.6986819148106,"05-06","high"
"5375",55.5200467563327,"05-06","high"
"5376",100.889528102386,"05-06","high"
"5377",146.742666197449,"05-06","high"
"5378",129.024981793405,"05-06","high"
